0
"                인생을 바꾸는 마인드를 배워보자책을 선택한 이유멘탈은 생각하거나 판단하는 정신을 말한다.자기 암시와 최면을 통해 멘탈을 바꾸고인생 목표를 성공하는 방법을 알기 위해""멘탈을 바꿔야 인생이 바뀐다""를 선택하였다.""멘탈을 바꿔야 인생이 바뀐다""는1장 멘탈은 변화시키면 된다2장 원하는 것에 확실히 집중하는 방법3장 돈은 멘탈에서 나온다4장 인류 출현 이후 가장 성공하기 쉬운 시대5장 멘탈을 바꿔야 인생이 바뀐다로 구성되었다.1장 멘탈은 변화시키면 된다 의어떤 무의식을 선택할 것인가 에서는돈은 생각과 연결된다. 무의식의 중요성,멘탈 훈련을 통해 막연한 상상을 현실로이룰 수 있음을 말한다.열정 없는 자의 항변들 에서는최면 요법을 방해하는 최면 저주, 부정적 자기암시에서벗어나야 한다.멘탈과 압도적인 자기 확신이 성공의 길임을 이야기 한다.상상력이 논리를 이긴다 에서는멘탈에 대한 기초적인 심리학을 소개한다.의식에서 무의식으로 확장되는 배움,상상력과 논리의 관계, 부정적 암시의 문제,무의식적 상상력을 없애기를 소개한다.인정, 발전을 위한 필수 조건 에서는인정은 성공의 주요 자질이다.타인을 칭찬하기, 인정하고 배우는자세의 중요성에 대해 이야기 한다.가장 큰 문제는 목표가 없는 것이다 에서는목표가 없는 삶이 가장 무섭다.목적지에 도달할 수 있는 것은 도착하겠다는확실한 목표가 있기 때문에 가능한 것이다.스스로 명확한 목표를 만들고 자기확신으로인생을 변화시켜야 함을 말한다.잘될 놈은 잘되고 안 될 놈은 안 된다 에서는최면 저주에서 벗어나야 한다. 최면을 기반으로 한교육의 필요성에 대해 이야기 한다.유유상종의 법칙 에서는발전을 위해서는 수준 높은 사람과 만나서자극을 받아야 한다.당신이 발전할수록 주변 사람들도 성장한다.2장 원하는 것에 확실히 집중하는 방법 의원하는 것에만 집중해라 에서는원치 않는 것을 상상하면 벗어나기 어렵다.환경과 타인에게 핑계를 돌리고 책임을전가해서는 안됨을 말한다.중얼거림도 허투루 하면 안 된다 에서는에밀쿠에의 자기암시, NASA 안경실험,자기암시의 필요성을 생각해 본다.많은 사람이 거품과 허례허식에 열광하는 이유 에서는군중심리, 자기최면에 현혹되지 않기,자신만의 중요한 가치를 만들고 집중해야 함을말한다.의미 없는 편안함에 물들지 마라 에서는치열하게 자기 삶을 만들어가는 사람은 매력적이다.편안함과 대접 받으려는 자세는 자신을 망친다.당신이 생각하는 인류 최고의 발견은? 에서는자기 최면은 세상의 주인공으로 살아갈 수 있는강력한 도구이다.멘탈 교육은 재수생, 보험설계사, 가족 관계,연인, 건강 등 다양한 부분에서 활용된다.열정은 최면의 강력한 도구이다 에서는열정은 멘탈, 인생을 변화 시킨다.인생은 최면이 되어야 하며, 내면의 신을깨우기 위해 노력해야 한다.우리는 인생의 정의를 찾기 위해 살아간다 에서는성공하기 위해서는 확실한 인생 정의를내려야 한다.인생은 최면, 고도의 집중 상태다.3장 돈은 멘탈에서 나온다 의돈을 벌려고 하면 돈을 벌 수 없다 에서는최면과 멘탈의 개념이 올바르게 서야 돈을 벌 수 있다.최면의 시선을 통해 인생의 수많은 문제의 해결책을쉽게 찾을 수 있을 것임을 말한다.학습된 무기력증의 늪 에서는뛰어난 재능을 갖고 있음에도 발휘하지 못하게 하는학습된 무기력증.부모의 최면 저주, 지속적 실패 경험 등의원인과목표설정의 중요성에 대해 이야기 한다.돈, 벌고자 하면 벌린다 에서는돈, 부자에 대한 잘못된 생각을 버려야 한다.부자를 존경하고 멘탈을 변화해야 부자가 될 수 있음을말한다.몸과 마음은 연결돼 있다 에서는몸과 마음은 연결되어 있으며 두뇌는 실제와 상상을구분하지 못한다.자기암시와 기합의 효과에 대해 이야기 한다.천재란 누구인가? 에서는천재는 특정 자극에 몰입하고 실천하면서절대시간을 확보한 사람이다.천재가 되기 위해 멘탈을 변화시키겠다는강력한 의지를 갖고 실천하기를 권한다.""멘탈을 바꿔야 인생이 바뀐다""의1장 멘탈은 변화시키면 된다 에서는무의식, 최면요법, 최면요법을 방해하는최면 저주, 부정적 자기암시,타인을 인정하기, 목표의 중요성,최면 저주에 대해 이야기 하고,수준 높은 사람과 만나서 자극을 받을 것을 권한다.2장 원하는 것에 확실히 집중하는 방법 에서는자기암시, 자신만의 중요한 가치를 만들고 집중할 것,편안함을 조심할 것, 자기최면, 열정,최면과 멘탈의 개념,학습된 무기력증,돈, 부자에 대한 잘못된 생각을 버려야 하며,몸과 마음의 관계, 자기암시와 기합,천재 되기, 노력, 협상능력, 한계를 대하는 태도,돈을 버는 방법, 협상능력, 돈과 일의 관계를설명한다.4장 인류 출현 이후 가장 성공하기 쉬운 시대 에서는잘 느끼고 행동하기, 자신을 속이지 말 것,꾸준함, 현재가 성공하기 쉬운 시대인 이유,결실에는 대가를 지불해야 하며,목표 달성을 위한 환경 설정, 부자 마인드,지혜의 중요성, 자신에 대한 믿음,운명을 바꾸기, 행동의 중요성에 대해 이야기 한다.5장 멘탈을 바꿔야 인생이 바뀐다 에서는가치관을 정하고 자기암시와 최면으로 성격 만들기,인간관계, 미래 지향, 긍정적 사고,배신 당하는 이유, 멘탈과 젊음 유지,존경하기, 다른 사람 의견에 귀 기울이지 말기,싫어하는 사람과 잘 지내기에 대해 이야기 한다.""멘탈을 바꿔야 인생이 바뀐다""는인생을 성공적으로 살아가기 위한자기암시와 멘탈 관리에 대해 이야기 한다.최면 저주, 부정적 자기암시, 학습된 무기력증,돈, 부자에 대한 잘못된 생각 등을 버려야 하며,인생의 정의와 목표를 정하고 자기에 대한 믿음,자기암시와 멘탈 관리를 통해 인생을 변화 시킨다.자기 최면의 힘을 통해성격, 운명, 인간관계를 개선해 나가며,성공 목표를 달성하도록 하는 방법에 대해생각해 보게 되었다.마인드셋과 장이지 브랜딩포유 서평단 에서""멘탈을 바꿔야 인생이 바뀐다""를 증정해주셨다.감사드린다.                "
"                원하는 것에만 집중해.당신의 인생을 놀랍게 변화시켜라.자기계발을 하면서 느낀 점이 있다면 목표를 만들고 그것에 집중하며 이루는 것이 중요하다는 것이다. 목표를 만들었다고 하더라도 무의식중에 어려워서 못해, 조건이 안되네 등등 부정적으로 생각한다면 결국 실패할 수밖에 없다. 성공을 위해서는 부정적인 생각은 한 쪽으로 치우고 긍정적으로 할 수 있다고 반복적으로 되뇌면 무의식중에 각인되어 결국은 원하는 것을 쟁취할 수 있다.'최면'이라는 단어가 반복되어 나온다. 최면은 무의식으로 들어가 암시를 걸어 변화시키는 것이라고 알고 있었는데 여기에서도 다르지 않았다. 자신의 정신을 긍정적으로 생각하고 강력하게 자신감으로 무장하라고 한다. 멘탈이 무너지면 좌절감으로 아무것도 할 수 없고 남의 생각에 좌지우지되다 목표는 실패로 돌아간다. 사람들이 종종 하는 말 중에 ""멘탈을 잡아라.""라는 얘기도 여기에 해당하지 않을까 생각해 본다.스스로 해낼 수 있고 이렇게 변한다고 무의식에 계속 '최면'을 걸어보자. 멘탈에 새겨 넣음으로써 성공에 한 발자국 더 다가갈 수 있을 것이다.목표를 잡고 앞으로 나아가다 보면 타인의 의견에 휘둘릴 때가 있다. 목표에 대한 확고한 생각이 있다면 흔들리지 않을 테지만 그렇지 않다면 갈대처럼 왔다 갔다 하다 그 의견에 휩쓸려 엉뚱한 길로 빠진다. 중심을 잡고 다시 원래의 궤도로 돌아온다면 다행이지만 그렇지 못하면 실패의 늪으로 빠질 수 있다.성공한 사람들을 보면 목표를 세우고 끊임없이 확언과 선언을 통해 멘탈을 잡고 흔들리지 않는다. 주위 사람들도 정신 차리게끔 조언을 해주고 앞으로 나아갈 수 있게 도와주기도 한다.멘탈 관리는 성공을 향한 가장 기본이 되는 밑거름이라고 생각한다.나는 말마다 모든 면에서 점점 더 나아지고 있다!목표에 흔들리고 있다면 무의식에 계속할 수 있음을 긍정적인 생각을 심어주는 것이 중요하다. 저 문장을 한 번은 들어봤을 것이다. 끊임없이 되뇌어 최면을 걸어 앞으로 나아가는 방향을 잡어야 한다.긍정적인 생각을 하는 것만으로도 목표를 향한 에너지를 얻을 수 있다고 생각한다.인생을 바꾸는 동력에 에너지가 충분하다면 조금 더 빠르게 원하는 것을 얻을 수 있을 것이다.멘탈을 제대로 잡았다면 하고자 하는 목표에 명확한 이유를 부여해 줘야 한다. 두리뭉실한 목표라면 타인의 의견에 흔들릴 수 있으니 '왜' 하고 싶은지 어떻게 나아갈지 스스로에게 물어봐야 한다. 묻고 답하는 과정을 거치다 보면 저자가 말하는 무의식중 최면이 걸리고 해내는 사람으로 거듭나게 될 것이다.혹시라도 갈대같이 흔들리는 정신을 가지고 있다면 오늘 소개해 드리는 책을 읽어보시길 바란다.자신의 생각을 바꾸고 정신을 무장함으로써 성공을 향한 지름길로 한걸음 다가가는 발판을 마련하셨으면 좋겠다.** 출판사로부터 도서를 제공받아 솔직하게 작성한 리뷰입니다.                "
"                책의 전체 내용은 멘탈에 관한 이야기이다. 멘탈을 바꿔서 원하는 인생, 흔히들 말하는 성공한 인생을 살 수 있는 방법에 관한 이야기이자 조언들이 들어있다. 특히 부자가 될 수 있는 마인드, 마음가짐에 관한 이야기, 성공에 관한 이야기가 많이 나와서 개인적으로는 좋았던 것 같다. 인생을 바꾼다는 이야기는 여러가지 방향이 될 수 있지만 최근들어 개인적으로 경제적 자유나 부를 얻는 방법에 관한 관심이 매우 많은 상황이기 때문에 이런 부분에 있어서 부를 가질 수 있는 마음가짐을 배울 수 있어서 좋았다.책의 구성은 전체 5장으로 구성되어 있으며 1장은 멘탈은 변화시키면 된다 2장은 원하는 것에 확실히 집중하는 방법 3장은 돈은 멘탈에서 나온다 4장은 인류 출현 이후 가장 성공하기 쉬운 시대 5장은 멘탈을 바꿔야 인생이 바뀐다 로 구성되어 있다. 그리고 각 장 마다 소제목들로 이루어져 있어 원하는 부분을 먼저 골라서 읽어도 상관이 없도록 구성되어 있다.- 본문중에서p114 진정으로 자신의 일을 즐기면서 남다른 힘과 능력으로 성공을 이뤄낸 부자들도 많다.p127 노력이란 재미를 느끼고 잘하는 것에 자아도취 되어 몰입하는 것이 아니라, 하기 싫을지라도 나에게도 세상에게도 가치 있는 일을 해내는 것이다.p154 이로써 더 많은 돈을 벌고 싶다면 한 분야에서 사람들이 가진 문제를 제대로 해결하는 능력을키워내고 그것을 사람들에게 증명해 보이면 된다. 큰 돈을 벌고 싶다면 자신의 출중한 문제 해결능력으로 더 많은 사람의 문제를 해결하는 데 열정을 쏟으면 된다.p155 돈은 이렇게 열정적으로 문제를 해결하는 자신의 일을 사랑하고 즐기는 사람을 따른다.특히 책의 저자인 박세니님은 성공심리학의 전문가로 현재 활동하고 있으며 실전에서 성과를 내는 방법 등을 다루며 기업경영진, 운동선수 등 심리적인 부분을 다루면서 성공으로 이어질 수 있는 부분을 지속적으로 연구하고 다뤘왔던 분이었다. 그래서인지 본 책의 내용도 성공으로 이어질 수 있는 심리적인 부분을 다루는 내용들이 많아서 평소에 마음이 흔들릴때마다 혹은 목표를 잃거나 마음이 느슨해질때마다 자주 읽어야 겠다는 생각이 들었으며 읽으면서 포스트잍을 붙이고 밑줄을 치면서 나의 마음을 강하게 할 수 있는 여러 문장을 반복적으로 었던 것 같다.스스로를 믿고 자신의 멘탈을 변화시켜 인생을 변화시키는 부분이 개인적으로 관심있어하는 미라클모닝의 내용과도 유사한 느낌이 있었으며, 다만 본 책의 경우 돈이나 부에 관한 부분을 다루는 내용이 많아서 나에게는큰 도움이 되었고 성공의 마인드를 다질 수 있는 계기가 된 것 같다.부자가 될 수 있는 마인드, 그리고 내가 원하는 인생을 살 수 있는 마인드, 그리고 어떻게 해야 성공할 수 있는지에 대한 방향성과 그 방법들에 대해 제시받을 수 있었고 매우 마음에 와닿았으며 이 마인드들을 내 것으로 해야겠다는 생각을 강하게 하였다.개인적으로 느끼기에 성공하는 삶을 살도록 마음을 다져주며 그리고 구체적인 방법과 방향성까지 제시해주는 책이라는 생각이 책을 읽으면서 들었다.&lt;서평단으로 도서를 지원받아 성실히 읽고 느낀점을 작성하였습니다. 감사합니다.#멘탈을바꿔야인생이바뀐다 #박세니 #마인드셋출판사#mindset #컬처블룸 #컬처블룸리뷰단 #컬처블룸서평단                "
                그릿 Grit : 100쇄 기념 리커버 에디션 앤절라 더크워스 저/김미정 역일이나 학업에 대한 열정을 불태우기 위해 한번쯤 읽어볼만한 책입니다 그런 마인드가 필요한 친구에게 선물했습니다 하지만 내용상으로는 그릿이라는 건 타고난 것에 가까운 것 같다는 생각도 듭니다 부단한 노력 역시 재능이 아닌가 싶습니다 이 책의 내용처럼 어떤 위인에 가깝게 특출한 재능을 기르고 싶다면 도움이 되겠지만 자칫 꼭 그래야만 훌륭한 사람이 될 수 있다는 의식을 심어줄 수 있을 것 같아 가볍게 읽고 넘기면 좋을 듯 합니다                
                [도서] 그릿 Grit : 100쇄 기념 리커버 에디션은 지은이가 앤절라 더크워스 이고 김미정이가 역을하고 주식회사 비즈니스 북스에서 2016년 10월25일 펴낸 정가16000원 짜리 책이다. 이 책의 주된 내용은 천재의 정의를 '아무 노력없이도 위대한 업적을 내는 사람이 아니라 매일 조금씩 될때까지 탁월성을 추구하는 사람'이라고 한다. 우린 반드시 이 책을 읽어야 한다. 아름다운 문체와 풍성한 사례 그리고 엄밀한 데이터로 구성된 보기드문 훌륭한 책이다.이책은 또한 재능신화를 떠 받든 세상에 던지는 설득력있고 흥미로운 대답이다. 앤절라 더크워스는 성공하는 사람을 구분짓는 특성은 열정과 끈기라는 진리를 우리에게 심어 주고 있다 하겠다.                
"                잘 살고 싶은 욕심은 있는데, 불안이 높고 체력도 약한 나는 현실에서 금방 지쳐버리곤 했다. 정신력을 끌어올려 내가 원하는 것을 꼭 이루고 싶다는 마음에 구입한 책이다. 선도 긋고 스티커도 붙여가며 열심히 읽으며 마음이 좀 단단해지는 것이 느껴졌다. 논리적, 구체적으로 여러 사례들을 설명해주는게 도움이 됐다. 요즘 또 마음이 약해졌는데, 오랜만에 그릿을 꺼내서 다시 읽어봐야겠다.                "
"                &lt;밥 프록터 부의 확신!!기억하라! 당신은 부자로 태어났다!40년간 인생을 바꾸는 잠재의식의 힘을 연구해 진동의 법칙을 밝혀낸 자기계발의 구루 밥 프로터 가르침의 정수!!!""당신의 아침은 부를 부르는 행동들로 채워져 있는가? 당신의 주파수를 부의 파동에 맞춰라!""환경, 조건, 타인을 탓하지 마라!당신의 잠재의식이 어디로 향하고 있는지 살펴라!잠재의식을 바꾸는 순간 막혔던 돈의 에너지가 술술 풀리기 시작한다!!꼭 읽어보기 바람~~                "
"                &lt;밥 프록터 부의 확신!! 제목만으로도 읽고 싶어지는 책이다.""세상의 모든 부와 성공을 이룬 사람들의 6가지 비밀병기가 이 책 안에 담겨 있다!"" -조성희. 마인트파워스쿨 대표.조성희 대표님의 추천으로 일단 합격!!사실 &lt;밥 프록터의 위대한 발견의 중고가가 30만원을 넘는다고 해서 나도 구해볼까??? 했었다. 도대체 어떤 책이길래..근데 그 밥 프록터의 신간이 나왔다니. 당장 읽어볼 수 밖에.코로나가 끝날 듯 끝나지 않는 지금. 물가도 오르고 금리도 오르고.. 내 주머니는 비어가는 지금 나도 이제 잠든 부와 성공 에너지를 깨울 잠재의식의 힘을 키워보려고 한다..제발 잘 될 수 있기를~~                "
"                세계 단 1%만이 알고 있는 부와 성공의 비밀?솔직히 말하자면 이미 책을 보기 전부터 딱 느낌이 왔다. 개인적으로 생각하는 부와 성공의 비밀은 당연히 부모 잘 만나는 거다(ㅋㅋㅋ) 인생을 살다 보니까 정말 이 부분이 뼈저리게 느껴지는데 정말 개인이 뛰어나서 부모의 도움 없이도 뭔가 성공하는 케이스는 1%가 아니라 0.001% 정도가 아닌가 생각이 된다. 이제는 맨땅에 무일푼으로 성실함만 가지고 뭔가 해 내기에는 부족한 것이 너무나 많고 뛰어난 사람도 너무나 많아졌다. 그런 생각을 가지고 책을 필 때는 사실 그런 내용은 당연히 아니고 또 고리타분한 이야기만 쭉 읊는 줄 알았다.책의 제목에서 보듯 부의 '확신' 이다.돈을 많이 번 상태를 의미하는 것이 아니고 부를 이룰 수 있다는 '확신'을 의미한다. 이게 무엇을 의미하는 것이냐고? 비록 지금 무일푼이어도 나는 '돈을 충분히 벌 수 있다'라고 생각한다는 것이다. 뭐 그리 쉽냐고? 지금 여러분의 상황에서 그런 생각이 들긴 하는가? 나는 솔직히 회사원으로서 대한민국 어느 사람들보다도 평균 이상으로 돈을 벌고 있다고 생각을 하는데도 '내가 앞으로 돈을 많이 벌 수 있고 충분히 부를 누릴 수 있다'라는 생각은 들진 않는다. 내 주변에서도 마찬가지이고 굳이 다른 사람이 있다면 '돈에 대해서 해탈한' 케이스 정도가 있다는 것?그만큼 마음부터 부를 누릴 수 있다는 자신감을 얻는 것이 힘들다.과거 굉장히 유명했던 책인 '시크릿' 이 아직까지도 화자가 되는 이유는 실제 그 책에 내용대로 행하는 사람이 거의 없기 때문이다(한편으로는 성공하고 나서 사람들이 성공담을 이러한 이유 때문이라고 말을 해서 그런지도 모른다) 이 책에서는 그것을 확신하는 믿음만이 필요한 것이 아니라 '진동의 법칙' 이 중요하다고 한다. 그건 바로 '내가 가고자 하는 방향의 진동과 나의 주파수를 맞추는 것'을 의미한다. 단순히 부자가 되고 싶다고 생각만 하는 것이 아니라 그 부자가 되기 위한 노력에 대해 자세히 방향에 맞춰서 끌어당겨야 하는데 그러한 노력은 잘하지 않는다.사실 이 부분이 바로 이 책의 진수다.그저 신에 대한 믿음과 같이 '나는 돈을 많이 벌 것을 믿습니다'라는 무조건적인 믿음이 필요한 것이 아니라 그러기 위해서 나 스스로 어떻게 생각을 하는지, 다른 사람은 어떤 방식으로 성공을 맛보았는지, 그러면 나에게 지금 갖춰진 것은 무엇이고 어떻게 하면 그 과정을 거칠 수 있는지 등과 같이 여러 가지 노력에 대해서 진행을 해야 한다. 그저 믿음만 가지고 개나 소나 가능했다면 이런 책이 나올 이유가 무엇일까? 로또나 신나게 해서 되기를 바라는 게 더 빠르지 말이다. 그만큼 진동의 법칙은 어쩌면 그 믿음 이후에 하나의 '지도' 같다는 느낌이랄까?결국은 지금 바꿔야 한다.주파수를 바꾸라는 것은 지금의 행동대로 진행을 한다면 원하는 것을 할 수 없다는 의미다. 책 내용 중에 4년 전에 폰 디악이라는 차를 샀었는데 앞으로의 꿈이 다시 또 폰 디악(연식이 다른?)을 사는 것이 꿈이라고 한다. 이런 것은 목표나 꿈이 될 수 없다. 현재에 계속 머물러 있는데 대체 뭐가 바뀐다는 것인가? 물론 물가도 오르고 다른 이유로 동일한 차를 구매할 수 있지만 적어도 꿈을 꾸거나 목표를 정함에 있어서 높게 설정을 해야 하고 그 높이에 따라서 내가 취해야 할 주파수를 찾아서 진동을 끌어들이는 것이 중요하다. 이 책에서 그 주파수를 한 번 찾아보는 것은 어떨까?                "
"                ""사람들과 관계를 맺을 때는 사람이 논리적인 동물이 아니라는 점을 명심해야 한다. 우리는 편견으로 가득 차고, 자부심과 허영으로 움직이는 감정적인 동물을 다루고 있는 것이다. (p39)""&lt;도쿠가와이에야스인간경영을 읽으며, 사람을 다루는 능력에 대해 많이 고민했어요. 나 혼자 잘 살 수 있는 사회가 아니기에 우린 어느정도 상대를 잘 다룰 수 있는 능력이 필수인 거 같아요. 데일카네기 의 명저 중 하나인 &lt;인간관계론이 오늘날까지 많은 사랑을 받는 이유도 비슷한 맥락이겠죠..""당신이 다른 사람에게 관심을 가지면, 단 두 달만에 다른 사람들이 당신에게 관심을 갖도록 노력하며 이 년 동안 얻을 수 있는 친구보다 훨씬 더 많은친구를 얻을 수 있다. (p79)""종종 인간관계에도 일지정시 버튼부터 리셋버튼까지 유용한 버튼이 좀 있으면 좋겠다 싶을 때가 있어요. 상대를 바꿀 수 없기에 제가 알아서 잘해야 하는 노력에서 따라오는 피곤함이 크더라구요. 그래서 에세이가 인기인가! 싶을 때도 많아요. 하나 때론 위로보다 제대로된 방법이 더 중요하다는 거! 사람을 다루는 기본 방법부터 결혼 생활을 행복하게 만드는 7가지 비결까지. 이 책은 버릴 부분이 하나도 없었어요..""다른 사람의 관심사에 맞춰 이야기하라. (p132)""다른 사람의 이름을 기억하기, 기본적인 경청 자세를 유지하기 등 당장의 이득보다 상대에 대한 존경과 애정에서 시작하는 게 관계의 핵심이었어요. 다른 사람의 관심사에 맞춰 이야기하기, 진심으로 다른 사람의 관점에서 사물을 보려 애쓰기 등 말은 정말 쉽지만, 애초에 나를 내려놓고 상대에게 더 큰 관심을 두는 건 묘하게 쉽지 않더라구요. 관계에서 애를 쓰다 상처 받을 내일의 나를 생각하면...(눙물) 더 방어적이 되기도 하죠. 독서 내내 사람과의 관계에 대한 냉철한 조언에 가장 먼저 실천해볼 것은 무엇인가를 생각할 수 있었어요..[사람을 다루는 기본 방법]1. 비판하거나, 비난하거나, 불평하지 말라.2. 솔직하게, 진심으로 진정하고 칭찬하라.3. 다른 사람에게 열렬한 욕구를 불러일으켜라..[책속한줄]- p18자신에게 계속 속삭여라. ""나의 인기, 나의 행복, 나의 자존감 모두는 사람을 다루는 능력에 달려 있다.""- p39비판은 위험한 불꽃을 튀게 만든다. 이 불꽃은 자부심이라는 화약에 폭발하게 만들고, 그 폭발을 때로 죽음을 앞당기기도 한다.- p98행동이 감정을 따르는 것 같지만 사실 행동과 감정은 같이 간다. 따라서 자신의 의지로 통제할 수 있는 행동을 조절하면 직접적인 통제가 불가능한 감정도 간접적으로 통제할 수 있게 된다.- p148다른 사람에게 그 사람 자신에 대해서 이야기하라. 그러면 그 사람은 몇 시간이고 이야기를 들어 줄 것이다.- p292격려하라. 고쳐 주고 싶은 잘못은 고치기 쉬운 잘못처럼 보이게 하라. 다른 사람이 해 주었으면 하는 일은 쉬운 일처럼 보이게 만들어라.책을 제공 받아 작성한 글입니다                "
